Horizon,Acteur,Sim,Scénario_idx,Rang_sim,Base_rang
H1,Scientifiques,355,2,2,2
H1,Scientifiques,355,3,3,3
H1,Industriels_Finance,356,1,1,1
H1,Industriels_Finance,356,2,2,2
H1,Industriels_Finance,356,3,3,3
H1,Collectivites,356,1,1,1
H1,Collectivites,356,2,2,2
H1,Collectivites,356,3,3,3
H1,ONG_Locales,356,1,1,1
H1,ONG_Locales,356,2,2,2
H1,ONG_Locales,356,3,3,3
H1,Autorites,356,1,1,1
H1,Autorites,356,2,2,2
H1,Autorites,356,3,3,3
H1,Scientifiques,356,1,1,1
H1,Scientifiques,356,2,2,2
H1,Scientifiques,356,3,3,3
H1,Industriels_Finance,357,1,1,1
H1,Industriels_Finance,357,2,2,2
H1,Industriels_Finance,357,3,3,3
H1,Collectivites,357,1,1,1
H1,Collectivites,357,2,2,2
H1,Collectivites,357,3,3,3
H1,ONG_Locales,357,1,1,1
H1,ONG_Locales,357,2,2,2
H1,ONG_Locales,357,3,3,3
H1,Autorites,357,1,1,1
H1,Autorites,357,2,2,2
H1,Autorites,357,3,3,3
H1,Scientifiques,357,1,1,1
H1,Scientifiques,357,2,2,2
H1,Scientifiques,357,3,3,3
H1,Industriels_Finance,358,1,1,1
H1,Industriels_Finance,358,2,2,2
H1,Industriels_Finance,358,3,3,3
H1,Collectivites,358,1,1,1
H1,Collectivites,358,2,2,2
H1,Collectivites,358,3,3,3
H1,ONG_Locales,358,1,1,1
H1,ONG_Locales,358,2,2,2
H1,ONG_Locales,358,3,3,3
H1,Autorites,358,1,1,1
H1,Autorites,358,2,2,2
H1,Autorites,358,3,3,3
H1,Scientifiques,358,1,1,1
H1,Scientifiques,358,2,2,2
H1,Scientifiques,358,3,3,3
H1,Industriels_Finance,359,1,1,1
H1,Industriels_Finance,359,2,2,2
H1,Industriels_Finance,359,3,3,3
H1,Collectivites,359,1,1,1
H1,Collectivites,359,2,2,2
H1,Collectivites,359,3,3,3
H1,ONG_Locales,359,1,1,1
H1,ONG_Locales,359,2,2,2
H1,ONG_Locales,359,3,3,3
H1,Autorites,359,1,1,1
H1,Autorites,359,2,2,2
H1,Autorites,359,3,3,3
H1,Scientifiques,359,1,1,1
H1,Scientifiques,359,2,2,2
H1,Scientifiques,359,3,3,3
H1,Industriels_Finance,360,1,1,1
H1,Industriels_Finance,360,2,2,2
H1,Industriels_Finance,360,3,3,3
H1,Collectivites,360,1,1,1
H1,Collectivites,360,2,2,2
H1,Collectivites,360,3,3,3
H1,ONG_Locales,360,1,1,1
H1,ONG_Locales,360,2,2,2
H1,ONG_Locales,360,3,3,3
H1,Autorites,360,1,1,1
H1,Autorites,360,2,2,2
H1,Autorites,360,3,3,3
H1,Scientifiques,360,1,1,1
H1,Scientifiques,360,2,2,2
H1,Scientifiques,360,3,3,3
H1,Industriels_Finance,361,1,2,1
H1,Industriels_Finance,361,2,1,2
H1,Industriels_Finance,361,3,3,3
H1,Collectivites,361,1,1,1
H1,Collectivites,361,2,2,2
H1,Collectivites,361,3,3,3
H1,ONG_Locales,361,1,1,1
H1,ONG_Locales,361,2,2,2
H1,ONG_Locales,361,3,3,3
H1,Autorites,361,1,1,1
H1,Autorites,361,2,2,2
H1,Autorites,361,3,3,3
H1,Scientifiques,361,1,1,1
H1,Scientifiques,361,2,2,2
H1,Scientifiques,361,3,3,3
H1,Industriels_Finance,362,1,2,1
H1,Industriels_Finance,362,2,1,2
H1,Industriels_Finance,362,3,3,3
H1,Collectivites,362,1,1,1
H1,Collectivites,362,2,2,2
H1,Collectivites,362,3,3,3
H1,ONG_Locales,362,1,1,1
H1,ONG_Locales,362,2,2,2
H1,ONG_Locales,362,3,3,3
H1,Autorites,362,1,1,1
H1,Autorites,362,2,2,2
H1,Autorites,362,3,3,3
H1,Scientifiques,362,1,1,1
H1,Scientifiques,362,2,2,2
H1,Scientifiques,362,3,3,3
H1,Industriels_Finance,363,1,2,1
H1,Industriels_Finance,363,2,1,2
H1,Industriels_Finance,363,3,3,3
H1,Collectivites,363,1,1,1
H1,Collectivites,363,2,2,2
H1,Collectivites,363,3,3,3
H1,ONG_Locales,363,1,1,1
H1,ONG_Locales,363,2,2,2
H1,ONG_Locales,363,3,3,3
H1,Autorites,363,1,1,1
H1,Autorites,363,2,2,2
H1,Autorites,363,3,3,3
H1,Scientifiques,363,1,1,1
H1,Scientifiques,363,2,2,2
H1,Scientifiques,363,3,3,3
H1,Industriels_Finance,364,1,1,1
H1,Industriels_Finance,364,2,2,2
H1,Industriels_Finance,364,3,3,3
H1,Collectivites,364,1,1,1
H1,Collectivites,364,2,2,2
H1,Collectivites,364,3,3,3
H1,ONG_Locales,364,1,1,1
H1,ONG_Locales,364,2,2,2
H1,ONG_Locales,364,3,3,3
H1,Autorites,364,1,1,1
H1,Autorites,364,2,2,2
H1,Autorites,364,3,3,3
H1,Scientifiques,364,1,1,1
H1,Scientifiques,364,2,2,2
H1,Scientifiques,364,3,3,3
H1,Industriels_Finance,365,1,1,1
H1,Industriels_Finance,365,2,2,2
H1,Industriels_Finance,365,3,3,3
H1,Collectivites,365,1,1,1
H1,Collectivites,365,2,2,2
H1,Collectivites,365,3,3,3
H1,ONG_Locales,365,1,1,1
H1,ONG_Locales,365,2,2,2
H1,ONG_Locales,365,3,3,3
H1,Autorites,365,1,1,1
H1,Autorites,365,2,2,2
H1,Autorites,365,3,3,3
H1,Scientifiques,365,1,1,1
H1,Scientifiques,365,2,2,2
H1,Scientifiques,365,3,3,3
H1,Industriels_Finance,366,1,1,1
H1,Industriels_Finance,366,2,2,2
H1,Industriels_Finance,366,3,3,3
H1,Collectivites,366,1,1,1
H1,Collectivites,366,2,2,2
H1,Collectivites,366,3,3,3
H1,ONG_Locales,366,1,1,1
H1,ONG_Locales,366,2,2,2
H1,ONG_Locales,366,3,3,3
H1,Autorites,366,1,1,1
H1,Autorites,366,2,2,2
H1,Autorites,366,3,3,3
H1,Scientifiques,366,1,1,1
H1,Scientifiques,366,2,2,2
H1,Scientifiques,366,3,3,3
H1,Industriels_Finance,367,1,1,1
H1,Industriels_Finance,367,2,2,2
H1,Industriels_Finance,367,3,3,3
H1,Collectivites,367,1,1,1
H1,Collectivites,367,2,2,2
H1,Collectivites,367,3,3,3
H1,ONG_Locales,367,1,1,1
H1,ONG_Locales,367,2,2,2
H1,ONG_Locales,367,3,3,3
H1,Autorites,367,1,1,1
H1,Autorites,367,2,2,2
H1,Autorites,367,3,3,3
H1,Scientifiques,367,1,1,1
H1,Scientifiques,367,2,2,2
H1,Scientifiques,367,3,3,3
H1,Industriels_Finance,368,1,1,1
H1,Industriels_Finance,368,2,2,2
H1,Industriels_Finance,368,3,3,3
H1,Collectivites,368,1,1,1
H1,Collectivites,368,2,2,2
H1,Collectivites,368,3,3,3
H1,ONG_Locales,368,1,1,1
H1,ONG_Locales,368,2,2,2
H1,ONG_Locales,368,3,3,3
H1,Autorites,368,1,1,1
H1,Autorites,368,2,2,2
H1,Autorites,368,3,3,3
H1,Scientifiques,368,1,1,1
H1,Scientifiques,368,2,2,2
H1,Scientifiques,368,3,3,3
H1,Industriels_Finance,369,1,2,1
H1,Industriels_Finance,369,2,1,2
H1,Industriels_Finance,369,3,3,3
H1,Collectivites,369,1,1,1
H1,Collectivites,369,2,2,2
H1,Collectivites,369,3,3,3
H1,ONG_Locales,369,1,1,1
H1,ONG_Locales,369,2,2,2
H1,ONG_Locales,369,3,3,3
H1,Autorites,369,1,1,1
H1,Autorites,369,2,2,2
H1,Autorites,369,3,3,3
H1,Scientifiques,369,1,1,1
H1,Scientifiques,369,2,2,2
H1,Scientifiques,369,3,3,3
H1,Industriels_Finance,370,1,1,1
H1,Industriels_Finance,370,2,2,2
H1,Industriels_Finance,370,3,3,3
H1,Collectivites,370,1,1,1
H1,Collectivites,370,2,2,2
H1,Collectivites,370,3,3,3
H1,ONG_Locales,370,1,1,1
H1,ONG_Locales,370,2,2,2
H1,ONG_Locales,370,3,3,3
H1,Autorites,370,1,1,1
H1,Autorites,370,2,2,2
H1,Autorites,370,3,3,3
H1,Scientifiques,370,1,1,1
H1,Scientifiques,370,2,2,2
H1,Scientifiques,370,3,3,3
H1,Industriels_Finance,371,1,1,1
H1,Industriels_Finance,371,2,2,2
H1,Industriels_Finance,371,3,3,3
H1,Collectivites,371,1,1,1
H1,Collectivites,371,2,2,2
H1,Collectivites,371,3,3,3
H1,ONG_Locales,371,1,1,1
H1,ONG_Locales,371,2,2,2
H1,ONG_Locales,371,3,3,3
H1,Autorites,371,1,1,1
H1,Autorites,371,2,2,2
H1,Autorites,371,3,3,3
H1,Scientifiques,371,1,1,1
H1,Scientifiques,371,2,2,2
H1,Scientifiques,371,3,3,3
H1,Industriels_Finance,372,1,1,1
H1,Industriels_Finance,372,2,2,2
H1,Industriels_Finance,372,3,3,3
H1,Collectivites,372,1,1,1
H1,Collectivites,372,2,2,2
H1,Collectivites,372,3,3,3
H1,ONG_Locales,372,1,1,1
H1,ONG_Locales,372,2,2,2
H1,ONG_Locales,372,3,3,3
H1,Autorites,372,1,1,1
H1,Autorites,372,2,2,2
H1,Autorites,372,3,3,3
H1,Scientifiques,372,1,1,1
H1,Scientifiques,372,2,2,2
H1,Scientifiques,372,3,3,3
H1,Industriels_Finance,373,1,1,1
H1,Industriels_Finance,373,2,2,2
H1,Industriels_Finance,373,3,3,3
H1,Collectivites,373,1,1,1
H1,Collectivites,373,2,2,2
H1,Collectivites,373,3,3,3
H1,ONG_Locales,373,1,1,1
H1,ONG_Locales,373,2,2,2
H1,ONG_Locales,373,3,3,3
H1,Autorites,373,1,1,1
H1,Autorites,373,2,2,2
H1,Autorites,373,3,3,3
H1,Scientifiques,373,1,1,1
H1,Scientifiques,373,2,2,2
H1,Scientifiques,373,3,3,3
H1,Industriels_Finance,374,1,1,1
H1,Industriels_Finance,374,2,2,2
H1,Industriels_Finance,374,3,3,3
H1,Collectivites,374,1,1,1
H1,Collectivites,374,2,2,2
H1,Collectivites,374,3,3,3
H1,ONG_Locales,374,1,1,1
H1,ONG_Locales,374,2,2,2
H1,ONG_Locales,374,3,3,3
H1,Autorites,374,1,1,1
H1,Autorites,374,2,2,2
H1,Autorites,374,3,3,3
H1,Scientifiques,374,1,1,1
H1,Scientifiques,374,2,2,2
H1,Scientifiques,374,3,3,3
H1,Industriels_Finance,375,1,2,1
H1,Industriels_Finance,375,2,1,2
H1,Industriels_Finance,375,3,3,3
H1,Collectivites,375,1,1,1
H1,Collectivites,375,2,2,2
H1,Collectivites,375,3,3,3
H1,ONG_Locales,375,1,1,1
H1,ONG_Locales,375,2,2,2
H1,ONG_Locales,375,3,3,3
H1,Autorites,375,1,1,1
H1,Autorites,375,2,2,2
H1,Autorites,375,3,3,3
H1,Scientifiques,375,1,1,1
H1,Scientifiques,375,2,2,2
H1,Scientifiques,375,3,3,3
H1,Industriels_Finance,376,1,2,1
H1,Industriels_Finance,376,2,1,2
H1,Industriels_Finance,376,3,3,3
H1,Collectivites,376,1,1,1
H1,Collectivites,376,2,2,2
H1,Collectivites,376,3,3,3
H1,ONG_Locales,376,1,1,1
H1,ONG_Locales,376,2,2,2
H1,ONG_Locales,376,3,3,3
H1,Autorites,376,1,1,1
H1,Autorites,376,2,2,2
H1,Autorites,376,3,3,3
H1,Scientifiques,376,1,1,1
H1,Scientifiques,376,2,2,2
H1,Scientifiques,376,3,3,3
H1,Industriels_Finance,377,1,1,1
H1,Industriels_Finance,377,2,2,2
H1,Industriels_Finance,377,3,3,3
H1,Collectivites,377,1,1,1
H1,Collectivites,377,2,2,2
H1,Collectivites,377,3,3,3
H1,ONG_Locales,377,1,1,1
H1,ONG_Locales,377,2,2,2
H1,ONG_Locales,377,3,3,3
H1,Autorites,377,1,1,1
H1,Autorites,377,2,2,2
H1,Autorites,377,3,3,3
H1,Scientifiques,377,1,1,1
H1,Scientifiques,377,2,2,2
H1,Scientifiques,377,3,3,3
H1,Industriels_Finance,378,1,1,1
H1,Industriels_Finance,378,2,2,2
H1,Industriels_Finance,378,3,3,3
H1,Collectivites,378,1,1,1
H1,Collectivites,378,2,2,2
H1,Collectivites,378,3,3,3
H1,ONG_Locales,378,1,1,1
H1,ONG_Locales,378,2,2,2
H1,ONG_Locales,378,3,3,3
H1,Autorites,378,1,1,1
H1,Autorites,378,2,2,2
H1,Autorites,378,3,3,3
H1,Scientifiques,378,1,1,1
H1,Scientifiques,378,2,2,2
H1,Scientifiques,378,3,3,3
H1,Industriels_Finance,379,1,1,1
H1,Industriels_Finance,379,2,2,2
H1,Industriels_Finance,379,3,3,3
H1,Collectivites,379,1,1,1
H1,Collectivites,379,2,2,2
H1,Collectivites,379,3,3,3
H1,ONG_Locales,379,1,1,1
H1,ONG_Locales,379,2,2,2
H1,ONG_Locales,379,3,3,3
H1,Autorites,379,1,1,1
H1,Autorites,379,2,2,2
H1,Autorites,379,3,3,3
H1,Scientifiques,379,1,1,1
H1,Scientifiques,379,2,2,2
H1,Scientifiques,379,3,3,3
H1,Industriels_Finance,380,1,1,1
H1,Industriels_Finance,380,2,2,2
H1,Industriels_Finance,380,3,3,3
H1,Collectivites,380,1,1,1
H1,Collectivites,380,2,2,2
H1,Collectivites,380,3,3,3
H1,ONG_Locales,380,1,1,1
H1,ONG_Locales,380,2,2,2
H1,ONG_Locales,380,3,3,3
H1,Autorites,380,1,1,1
H1,Autorites,380,2,2,2
H1,Autorites,380,3,3,3
H1,Scientifiques,380,1,1,1
H1,Scientifiques,380,2,2,2
H1,Scientifiques,380,3,3,3
H1,Industriels_Finance,381,1,1,1
H1,Industriels_Finance,381,2,2,2
H1,Industriels_Finance,381,3,3,3
H1,Collectivites,381,1,1,1
H1,Collectivites,381,2,2,2
H1,Collectivites,381,3,3,3
H1,ONG_Locales,381,1,1,1
H1,ONG_Locales,381,2,2,2
H1,ONG_Locales,381,3,3,3
H1,Autorites,381,1,1,1
H1,Autorites,381,2,2,2
H1,Autorites,381,3,3,3
H1,Scientifiques,381,1,1,1
H1,Scientifiques,381,2,2,2
H1,Scientifiques,381,3,3,3
H1,Industriels_Finance,382,1,1,1
H1,Industriels_Finance,382,2,2,2
H1,Industriels_Finance,382,3,3,3
H1,Collectivites,382,1,1,1
H1,Collectivites,382,2,2,2
H1,Collectivites,382,3,3,3
H1,ONG_Locales,382,1,1,1
H1,ONG_Locales,382,2,2,2
H1,ONG_Locales,382,3,3,3
H1,Autorites,382,1,1,1
H1,Autorites,382,2,2,2
H1,Autorites,382,3,3,3
H1,Scientifiques,382,1,1,1
H1,Scientifiques,382,2,2,2
H1,Scientifiques,382,3,3,3
H1,Industriels_Finance,383,1,2,1
H1,Industriels_Finance,383,2,1,2
H1,Industriels_Finance,383,3,3,3
H1,Collectivites,383,1,1,1
H1,Collectivites,383,2,2,2
H1,Collectivites,383,3,3,3
H1,ONG_Locales,383,1,1,1
H1,ONG_Locales,383,2,2,2
H1,ONG_Locales,383,3,3,3
H1,Autorites,383,1,1,1
H1,Autorites,383,2,2,2
H1,Autorites,383,3,3,3
H1,Scientifiques,383,1,1,1
H1,Scientifiques,383,2,2,2
H1,Scientifiques,383,3,3,3
H1,Industriels_Finance,384,1,1,1
H1,Industriels_Finance,384,2,2,2
H1,Industriels_Finance,384,3,3,3
H1,Collectivites,384,1,1,1
H1,Collectivites,384,2,2,2
H1,Collectivites,384,3,3,3
H1,ONG_Locales,384,1,1,1
H1,ONG_Locales,384,2,2,2
H1,ONG_Locales,384,3,3,3
H1,Autorites,384,1,1,1
H1,Autorites,384,2,2,2
H1,Autorites,384,3,3,3
H1,Scientifiques,384,1,1,1
H1,Scientifiques,384,2,2,2
H1,Scientifiques,384,3,3,3
H1,Industriels_Finance,385,1,2,1
H1,Industriels_Finance,385,2,1,2
H1,Industriels_Finance,385,3,3,3
H1,Collectivites,385,1,1,1
H1,Collectivites,385,2,2,2
H1,Collectivites,385,3,3,3
H1,ONG_Locales,385,1,1,1
H1,ONG_Locales,385,2,2,2
H1,ONG_Locales,385,3,3,3
H1,Autorites,385,1,1,1
H1,Autorites,385,2,2,2
H1,Autorites,385,3,3,3
H1,Scientifiques,385,1,1,1
H1,Scientifiques,385,2,2,2
H1,Scientifiques,385,3,3,3
H1,Industriels_Finance,386,1,1,1
H1,Industriels_Finance,386,2,2,2
H1,Industriels_Finance,386,3,3,3
H1,Collectivites,386,1,1,1
H1,Collectivites,386,2,2,2
H1,Collectivites,386,3,3,3
H1,ONG_Locales,386,1,1,1
H1,ONG_Locales,386,2,2,2
H1,ONG_Locales,386,3,3,3
H1,Autorites,386,1,1,1
H1,Autorites,386,2,2,2
H1,Autorites,386,3,3,3
H1,Scientifiques,386,1,1,1
H1,Scientifiques,386,2,2,2
H1,Scientifiques,386,3,3,3
H1,Industriels_Finance,387,1,1,1
H1,Industriels_Finance,387,2,2,2
H1,Industriels_Finance,387,3,3,3
H1,Collectivites,387,1,1,1
H1,Collectivites,387,2,2,2
H1,Collectivites,387,3,3,3
H1,ONG_Locales,387,1,1,1
H1,ONG_Locales,387,2,2,2
H1,ONG_Locales,387,3,3,3
H1,Autorites,387,1,1,1
H1,Autorites,387,2,2,2
H1,Autorites,387,3,3,3
H1,Scientifiques,387,1,1,1
H1,Scientifiques,387,2,2,2
H1,Scientifiques,387,3,3,3
H1,Industriels_Finance,388,1,2,1
H1,Industriels_Finance,388,2,1,2
H1,Industriels_Finance,388,3,3,3
H1,Collectivites,388,1,1,1
H1,Collectivites,388,2,2,2
H1,Collectivites,388,3,3,3
H1,ONG_Locales,388,1,1,1
H1,ONG_Locales,388,2,2,2
H1,ONG_Locales,388,3,3,3
H1,Autorites,388,1,1,1
H1,Autorites,388,2,2,2
H1,Autorites,388,3,3,3
H1,Scientifiques,388,1,1,1
H1,Scientifiques,388,2,2,2
H1,Scientifiques,388,3,3,3
H1,Industriels_Finance,389,1,1,1
H1,Industriels_Finance,389,2,2,2
H1,Industriels_Finance,389,3,3,3
H1,Collectivites,389,1,1,1
H1,Collectivites,389,2,2,2
H1,Collectivites,389,3,3,3
H1,ONG_Locales,389,1,1,1
H1,ONG_Locales,389,2,2,2
H1,ONG_Locales,389,3,3,3
H1,Autorites,389,1,1,1
H1,Autorites,389,2,2,2
H1,Autorites,389,3,3,3
H1,Scientifiques,389,1,1,1
H1,Scientifiques,389,2,2,2
H1,Scientifiques,389,3,3,3
H1,Industriels_Finance,390,1,1,1
H1,Industriels_Finance,390,2,2,2
H1,Industriels_Finance,390,3,3,3
H1,Collectivites,390,1,1,1
H1,Collectivites,390,2,2,2
H1,Collectivites,390,3,3,3
H1,ONG_Locales,390,1,1,1
H1,ONG_Locales,390,2,2,2
H1,ONG_Locales,390,3,3,3
H1,Autorites,390,1,1,1
H1,Autorites,390,2,2,2
H1,Autorites,390,3,3,3
H1,Scientifiques,390,1,1,1
H1,Scientifiques,390,2,2,2
H1,Scientifiques,390,3,3,3
H1,Industriels_Finance,391,1,1,1
H1,Industriels_Finance,391,2,2,2
H1,Industriels_Finance,391,3,3,3
H1,Collectivites,391,1,1,1
H1,Collectivites,391,2,2,2
H1,Collectivites,391,3,3,3
H1,ONG_Locales,391,1,1,1
H1,ONG_Locales,391,2,2,2
H1,ONG_Locales,391,3,3,3
H1,Autorites,391,1,1,1
H1,Autorites,391,2,2,2
H1,Autorites,391,3,3,3
H1,Scientifiques,391,1,1,1
H1,Scientifiques,391,2,2,2
H1,Scientifiques,391,3,3,3
H1,Industriels_Finance,392,1,1,1
H1,Industriels_Finance,392,2,2,2
H1,Industriels_Finance,392,3,3,3
H1,Collectivites,392,1,1,1
H1,Collectivites,392,2,2,2
H1,Collectivites,392,3,3,3
H1,ONG_Locales,392,1,1,1
H1,ONG_Locales,392,2,2,2
H1,ONG_Locales,392,3,3,3
H1,Autorites,392,1,1,1
H1,Autorites,392,2,2,2
H1,Autorites,392,3,3,3
H1,Scientifiques,392,1,1,1
H1,Scientifiques,392,2,2,2
H1,Scientifiques,392,3,3,3
H1,Industriels_Finance,393,1,2,1
H1,Industriels_Finance,393,2,1,2
H1,Industriels_Finance,393,3,3,3
H1,Collectivites,393,1,1,1
H1,Collectivites,393,2,2,2
H1,Collectivites,393,3,3,3
H1,ONG_Locales,393,1,1,1
H1,ONG_Locales,393,2,2,2
H1,ONG_Locales,393,3,3,3
H1,Autorites,393,1,1,1
H1,Autorites,393,2,2,2
H1,Autorites,393,3,3,3
H1,Scientifiques,393,1,1,1
H1,Scientifiques,393,2,2,2
H1,Scientifiques,393,3,3,3
H1,Industriels_Finance,394,1,1,1
H1,Industriels_Finance,394,2,2,2
H1,Industriels_Finance,394,3,3,3
H1,Collectivites,394,1,1,1
H1,Collectivites,394,2,2,2
H1,Collectivites,394,3,3,3
H1,ONG_Locales,394,1,1,1
H1,ONG_Locales,394,2,2,2
H1,ONG_Locales,394,3,3,3
H1,Autorites,394,1,1,1
H1,Autorites,394,2,2,2
H1,Autorites,394,3,3,3
H1,Scientifiques,394,1,1,1
H1,Scientifiques,394,2,2,2
H1,Scientifiques,394,3,3,3
H1,Industriels_Finance,395,1,1,1
H1,Industriels_Finance,395,2,2,2
H1,Industriels_Finance,395,3,3,3
H1,Collectivites,395,1,1,1
H1,Collectivites,395,2,2,2
H1,Collectivites,395,3,3,3
H1,ONG_Locales,395,1,1,1
H1,ONG_Locales,395,2,2,2
H1,ONG_Locales,395,3,3,3
H1,Autorites,395,1,1,1
H1,Autorites,395,2,2,2
H1,Autorites,395,3,3,3
H1,Scientifiques,395,1,1,1
H1,Scientifiques,395,2,2,2
H1,Scientifiques,395,3,3,3
H1,Industriels_Finance,396,1,1,1
H1,Industriels_Finance,396,2,2,2
H1,Industriels_Finance,396,3,3,3
H1,Collectivites,396,1,1,1
H1,Collectivites,396,2,2,2
H1,Collectivites,396,3,3,3
H1,ONG_Locales,396,1,1,1
H1,ONG_Locales,396,2,2,2
H1,ONG_Locales,396,3,3,3
H1,Autorites,396,1,1,1
H1,Autorites,396,2,2,2
H1,Autorites,396,3,3,3
H1,Scientifiques,396,1,1,1
H1,Scientifiques,396,2,2,2
H1,Scientifiques,396,3,3,3
H1,Industriels_Finance,397,1,1,1
H1,Industriels_Finance,397,2,2,2
H1,Industriels_Finance,397,3,3,3
H1,Collectivites,397,1,1,1
H1,Collectivites,397,2,2,2
H1,Collectivites,397,3,3,3
H1,ONG_Locales,397,1,1,1
H1,ONG_Locales,397,2,2,2
H1,ONG_Locales,397,3,3,3
H1,Autorites,397,1,1,1
H1,Autorites,397,2,2,2
H1,Autorites,397,3,3,3
H1,Scientifiques,397,1,1,1
H1,Scientifiques,397,2,2,2
H1,Scientifiques,397,3,3,3
H1,Industriels_Finance,398,1,1,1
H1,Industriels_Finance,398,2,2,2
H1,Industriels_Finance,398,3,3,3
H1,Collectivites,398,1,1,1
H1,Collectivites,398,2,2,2
H1,Collectivites,398,3,3,3
H1,ONG_Locales,398,1,1,1
H1,ONG_Locales,398,2,2,2
H1,ONG_Locales,398,3,3,3
H1,Autorites,398,1,1,1
H1,Autorites,398,2,2,2
H1,Autorites,398,3,3,3
H1,Scientifiques,398,1,1,1
H1,Scientifiques,398,2,2,2
H1,Scientifiques,398,3,3,3
H1,Industriels_Finance,399,1,1,1
H1,Industriels_Finance,399,2,2,2
H1,Industriels_Finance,399,3,3,3
H1,Collectivites,399,1,1,1
H1,Collectivites,399,2,2,2
H1,Collectivites,399,3,3,3
H1,ONG_Locales,399,1,1,1
H1,ONG_Locales,399,2,2,2
H1,ONG_Locales,399,3,3,3
H1,Autorites,399,1,1,1
H1,Autorites,399,2,2,2
H1,Autorites,399,3,3,3
H1,Scientifiques,399,1,1,1
H1,Scientifiques,399,2,2,2
H1,Scientifiques,399,3,3,3
H1,Industriels_Finance,400,1,1,1
H1,Industriels_Finance,400,2,2,2
H1,Industriels_Finance,400,3,3,3
H1,Collectivites,400,1,1,1
H1,Collectivites,400,2,2,2
H1,Collectivites,400,3,3,3
H1,ONG_Locales,400,1,1,1
H1,ONG_Locales,400,2,2,2
H1,ONG_Locales,400,3,3,3
H1,Autorites,400,1,1,1
H1,Autorites,400,2,2,2
H1,Autorites,400,3,3,3
H1,Scientifiques,400,1,1,1
H1,Scientifiques,400,2,2,2
H1,Scientifiques,400,3,3,3
H1,Industriels_Finance,401,1,1,1
H1,Industriels_Finance,401,2,2,2
H1,Industriels_Finance,401,3,3,3
H1,Collectivites,401,1,1,1
H1,Collectivites,401,2,2,2
H1,Collectivites,401,3,3,3
H1,ONG_Locales,401,1,1,1
H1,ONG_Locales,401,2,2,2
H1,ONG_Locales,401,3,3,3
H1,Autorites,401,1,1,1
H1,Autorites,401,2,2,2
H1,Autorites,401,3,3,3
H1,Scientifiques,401,1,1,1
H1,Scientifiques,401,2,2,2
H1,Scientifiques,401,3,3,3
H1,Industriels_Finance,402,1,1,1
H1,Industriels_Finance,402,2,2,2
H1,Industriels_Finance,402,3,3,3
H1,Collectivites,402,1,1,1
H1,Collectivites,402,2,2,2
H1,Collectivites,402,3,3,3
H1,ONG_Locales,402,1,1,1
H1,ONG_Locales,402,2,2,2
H1,ONG_Locales,402,3,3,3
H1,Autorites,402,1,1,1
H1,Autorites,402,2,2,2
H1,Autorites,402,3,3,3
H1,Scientifiques,402,1,1,1
H1,Scientifiques,402,2,2,2
H1,Scientifiques,402,3,3,3
H1,Industriels_Finance,403,1,1,1
H1,Industriels_Finance,403,2,2,2
H1,Industriels_Finance,403,3,3,3
H1,Collectivites,403,1,1,1
H1,Collectivites,403,2,2,2
H1,Collectivites,403,3,3,3
H1,ONG_Locales,403,1,1,1
H1,ONG_Locales,403,2,2,2
H1,ONG_Locales,403,3,3,3
H1,Autorites,403,1,1,1
H1,Autorites,403,2,2,2
H1,Autorites,403,3,3,3
H1,Scientifiques,403,1,1,1
H1,Scientifiques,403,2,2,2
H1,Scientifiques,403,3,3,3
H1,Industriels_Finance,404,1,1,1
H1,Industriels_Finance,404,2,2,2
H1,Industriels_Finance,404,3,3,3
H1,Collectivites,404,1,1,1
H1,Collectivites,404,2,2,2
H1,Collectivites,404,3,3,3
H1,ONG_Locales,404,1,1,1
H1,ONG_Locales,404,2,2,2
H1,ONG_Locales,404,3,3,3
H1,Autorites,404,1,1,1
H1,Autorites,404,2,2,2
H1,Autorites,404,3,3,3
H1,Scientifiques,404,1,1,1
H1,Scientifiques,404,2,2,2
H1,Scientifiques,404,3,3,3
H1,Industriels_Finance,405,1,1,1
H1,Industriels_Finance,405,2,2,2
H1,Industriels_Finance,405,3,3,3
H1,Collectivites,405,1,1,1
H1,Collectivites,405,2,2,2
H1,Collectivites,405,3,3,3
H1,ONG_Locales,405,1,1,1
H1,ONG_Locales,405,2,2,2
H1,ONG_Locales,405,3,3,3
H1,Autorites,405,1,1,1
H1,Autorites,405,2,2,2
H1,Autorites,405,3,3,3
H1,Scientifiques,405,1,1,1
H1,Scientifiques,405,2,2,2
H1,Scientifiques,405,3,3,3
H1,Industriels_Finance,406,1,2,1
H1,Industriels_Finance,406,2,1,2
H1,Industriels_Finance,406,3,3,3
H1,Collectivites,406,1,1,1
H1,Collectivites,406,2,2,2
H1,Collectivites,406,3,3,3
H1,ONG_Locales,406,1,1,1
H1,ONG_Locales,406,2,2,2
H1,ONG_Locales,406,3,3,3
H1,Autorites,406,1,1,1
H1,Autorites,406,2,2,2
H1,Autorites,406,3,3,3
H1,Scientifiques,406,1,1,1
H1,Scientifiques,406,2,2,2
H1,Scientifiques,406,3,3,3
H1,Industriels_Finance,407,1,1,1
H1,Industriels_Finance,407,2,2,2
H1,Industriels_Finance,407,3,3,3
H1,Collectivites,407,1,1,1
H1,Collectivites,407,2,2,2
H1,Collectivites,407,3,3,3
H1,ONG_Locales,407,1,1,1
H1,ONG_Locales,407,2,2,2
